
[2025-07-15 17:18:31] Pos: (338.31, 122.90), Speed: 2.77 m/s, Yaw: -81.64, Traffic Light: Unknown, 
[2025-07-15 17:18:32] Pos: (338.39, 121.93), Speed: 1.68 m/s, Yaw: -83.89, Traffic Light: Unknown, 
[2025-07-15 17:18:32] Pos: (338.49, 120.29), Speed: 3.36 m/s, Yaw: -85.78, Traffic Light: Unknown, 
[2025-07-15 17:18:33] Pos: (338.57, 118.92), Speed: 1.98 m/s, Yaw: -86.40, Traffic Light: Unknown, 
[2025-07-15 17:18:33] Pos: (338.62, 117.35), Speed: 3.13 m/s, Yaw: -87.68, Traffic Light: Unknown, 
[2025-07-15 17:18:34] Pos: (338.65, 116.15), Speed: 1.96 m/s, Yaw: -88.11, Traffic Light: Unknown, 
[2025-07-15 17:18:34] Pos: (338.70, 114.42), Speed: 3.22 m/s, Yaw: -88.38, Traffic Light: Unknown, 
[2025-07-15 17:18:35] Pos: (338.72, 113.22), Speed: 1.24 m/s, Yaw: -88.68, Traffic Light: Unknown, 
[2025-07-15 17:18:35] Pos: (338.75, 111.69), Speed: 3.47 m/s, Yaw: -89.06, Traffic Light: Unknown, 
[2025-07-15 17:18:36] Pos: (338.76, 110.33), Speed: 1.89 m/s, Yaw: -89.20, Traffic Light: Unknown, 
[2025-07-15 17:18:37] Pos: (338.78, 108.91), Speed: 3.45 m/s, Yaw: -89.27, Traffic Light: Unknown, 
[2025-07-15 17:18:37] Pos: (338.79, 107.46), Speed: 1.89 m/s, Yaw: -89.49, Traffic Light: Unknown, 
[2025-07-15 17:18:38] Pos: (338.80, 105.97), Speed: 3.41 m/s, Yaw: -89.59, Traffic Light: Unknown, 
[2025-07-15 17:18:38] Pos: (338.81, 104.69), Speed: 1.27 m/s, Yaw: -89.64, Traffic Light: Unknown, 
[2025-07-15 17:18:39] Pos: (338.81, 103.57), Speed: 3.53 m/s, Yaw: -89.66, Traffic Light: Unknown, 
[2025-07-15 17:18:39] Pos: (338.82, 101.54), Speed: 2.01 m/s, Yaw: -89.78, Traffic Light: Unknown, 
[2025-07-15 17:18:40] Pos: (338.83, 100.05), Speed: 3.91 m/s, Yaw: -89.81, Traffic Light: Unknown, 
[2025-07-15 17:18:41] Pos: (338.83, 98.15), Speed: 2.22 m/s, Yaw: -89.83, Traffic Light: Unknown, 
[2025-07-15 17:18:41] Pos: (338.83, 96.59), Speed: 3.50 m/s, Yaw: -89.88, Traffic Light: Unknown, 
[2025-07-15 17:18:42] Pos: (338.84, 95.12), Speed: 1.86 m/s, Yaw: -89.89, Traffic Light: Unknown, 
[2025-07-15 17:18:42] Pos: (338.84, 93.64), Speed: 3.30 m/s, Yaw: -89.90, Traffic Light: Unknown, 
[2025-07-15 17:18:43] Pos: (338.84, 92.38), Speed: 0.59 m/s, Yaw: -89.92, Traffic Light: Unknown, 
[2025-07-15 17:18:43] Pos: (338.84, 91.05), Speed: 3.80 m/s, Yaw: -89.94, Traffic Light: Unknown, 
[2025-07-15 17:18:44] Pos: (338.84, 89.43), Speed: 2.29 m/s, Yaw: -89.94, Traffic Light: Unknown, 
[2025-07-15 17:18:45] Pos: (338.85, 87.96), Speed: 3.56 m/s, Yaw: -89.94, Traffic Light: Unknown, 
[2025-07-15 17:18:45] Pos: (338.85, 86.34), Speed: 1.80 m/s, Yaw: -89.95, Traffic Light: Unknown, 
[2025-07-15 17:18:46] Pos: (338.85, 85.51), Speed: 2.92 m/s, Yaw: -90.00, Traffic Light: Unknown, 
[2025-07-15 17:18:46] Pos: (338.85, 83.72), Speed: 2.85 m/s, Yaw: -89.98, Traffic Light: Unknown, 
[2025-07-15 17:18:47] Pos: (338.85, 82.53), Speed: 2.39 m/s, Yaw: -89.98, Traffic Light: Unknown, 
[2025-07-15 17:18:47] Pos: (338.85, 80.82), Speed: 2.89 m/s, Yaw: -89.97, Traffic Light: Unknown, 
[2025-07-15 17:18:48] Pos: (338.85, 79.72), Speed: 2.22 m/s, Yaw: -89.97, Traffic Light: Red, 
[2025-07-15 17:18:48] Pos: (338.85, 77.95), Speed: 2.48 m/s, Yaw: -89.96, Traffic Light: Red, 
[2025-07-15 17:18:49] Pos: (338.85, 77.65), Speed: 0.00 m/s, Yaw: -89.96, Traffic Light: Red, 
[2025-07-15 17:18:49] Pos: (338.85, 77.65), Speed: 0.00 m/s, Yaw: -89.96, Traffic Light: Red, 
[2025-07-15 17:18:50] Pos: (338.85, 77.65), Speed: 0.00 m/s, Yaw: -89.96, Traffic Light: Red, 
[2025-07-15 17:18:50] Pos: (338.85, 77.65), Speed: 0.00 m/s, Yaw: -89.96, Traffic Light: Red, 
[2025-07-15 17:18:51] Pos: (338.85, 77.65), Speed: 0.00 m/s, Yaw: -89.96, Traffic Light: Red, 
[2025-07-15 17:18:51] Pos: (338.85, 77.65), Speed: 0.00 m/s, Yaw: -89.96, Traffic Light: Red, 
[2025-07-15 17:18:52] Pos: (338.85, 77.65), Speed: 0.00 m/s, Yaw: -89.96, Traffic Light: Red, 
[2025-07-15 17:18:52] Pos: (338.85, 77.65), Speed: 0.00 m/s, Yaw: -89.96, Traffic Light: Red, 
[2025-07-15 17:18:53] Pos: (338.85, 77.65), Speed: 0.00 m/s, Yaw: -89.96, Traffic Light: Red, 
[2025-07-15 17:18:53] Pos: (338.85, 77.65), Speed: 0.00 m/s, Yaw: -89.96, Traffic Light: Red, 
[2025-07-15 17:18:54] Pos: (338.85, 77.65), Speed: 0.00 m/s, Yaw: -89.96, Traffic Light: Red, 
[2025-07-15 17:18:55] Pos: (338.85, 77.65), Speed: 0.00 m/s, Yaw: -89.96, Traffic Light: Red, 
[2025-07-15 17:18:55] Pos: (338.85, 77.65), Speed: 0.00 m/s, Yaw: -89.96, Traffic Light: Red, 
[2025-07-15 17:18:56] Pos: (338.85, 77.65), Speed: 0.00 m/s, Yaw: -89.96, Traffic Light: Red, 
[2025-07-15 17:18:56] Pos: (338.85, 77.65), Speed: 0.00 m/s, Yaw: -89.96, Traffic Light: Red, 
[2025-07-15 17:18:57] Pos: (338.85, 77.65), Speed: 0.00 m/s, Yaw: -89.96, Traffic Light: Red, 
[2025-07-15 17:18:57] Pos: (338.85, 77.65), Speed: 0.00 m/s, Yaw: -89.96, Traffic Light: Red, 
[2025-07-15 17:18:58] Pos: (338.85, 77.65), Speed: 0.00 m/s, Yaw: -89.96, Traffic Light: Red, 
[2025-07-15 17:18:58] Pos: (338.85, 77.65), Speed: 0.00 m/s, Yaw: -89.96, Traffic Light: Red, 
[2025-07-15 17:18:59] Pos: (338.85, 77.65), Speed: 0.00 m/s, Yaw: -89.96, Traffic Light: Red, 
[2025-07-15 17:18:59] Pos: (338.85, 77.65), Speed: 0.00 m/s, Yaw: -89.96, Traffic Light: Red, 
[2025-07-15 17:19:00] Pos: (338.85, 77.65), Speed: 0.00 m/s, Yaw: -89.96, Traffic Light: Red, 
[2025-07-15 17:19:00] Pos: (338.85, 77.65), Speed: 0.00 m/s, Yaw: -89.96, Traffic Light: Red, 
[2025-07-15 17:19:01] Pos: (338.85, 77.65), Speed: 0.00 m/s, Yaw: -89.96, Traffic Light: Red, 
[2025-07-15 17:19:02] Pos: (338.85, 77.65), Speed: 0.00 m/s, Yaw: -89.96, Traffic Light: Red, 
[2025-07-15 17:19:02] Pos: (338.85, 77.65), Speed: 0.00 m/s, Yaw: -89.96, Traffic Light: Red, 
[2025-07-15 17:19:03] Pos: (338.85, 77.65), Speed: 0.00 m/s, Yaw: -89.96, Traffic Light: Red, 
[2025-07-15 17:19:03] Pos: (338.85, 77.65), Speed: 0.00 m/s, Yaw: -89.96, Traffic Light: Red, 
[2025-07-15 17:19:04] Pos: (338.85, 77.65), Speed: 0.00 m/s, Yaw: -89.96, Traffic Light: Red, 
[2025-07-15 17:19:04] Pos: (338.85, 77.65), Speed: 0.00 m/s, Yaw: -89.96, Traffic Light: Red, 
[2025-07-15 17:19:05] Pos: (338.85, 77.65), Speed: 0.00 m/s, Yaw: -89.96, Traffic Light: Red, 
[2025-07-15 17:19:05] Pos: (338.85, 77.65), Speed: 0.00 m/s, Yaw: -89.96, Traffic Light: Red, 
[2025-07-15 17:19:06] Pos: (338.85, 77.65), Speed: 0.00 m/s, Yaw: -89.96, Traffic Light: Red, 
[2025-07-15 17:19:06] Pos: (338.85, 77.65), Speed: 0.00 m/s, Yaw: -89.96, Traffic Light: Red, 
[2025-07-15 17:19:07] Pos: (338.85, 77.65), Speed: 0.00 m/s, Yaw: -89.96, Traffic Light: Red, 
[2025-07-15 17:19:07] Pos: (338.85, 77.65), Speed: 0.00 m/s, Yaw: -89.96, Traffic Light: Red, 
[2025-07-15 17:19:08] Pos: (338.85, 77.65), Speed: 0.00 m/s, Yaw: -89.96, Traffic Light: Red, 
[2025-07-15 17:19:08] Pos: (338.85, 77.65), Speed: 0.00 m/s, Yaw: -89.96, Traffic Light: Red, 
[2025-07-15 17:19:09] Pos: (338.85, 77.65), Speed: 0.00 m/s, Yaw: -89.96, Traffic Light: Red, 
[2025-07-15 17:19:09] Pos: (338.85, 77.65), Speed: 0.00 m/s, Yaw: -89.96, Traffic Light: Red, 
[2025-07-15 17:19:10] Pos: (338.85, 77.65), Speed: 0.00 m/s, Yaw: -89.96, Traffic Light: Red, 
[2025-07-15 17:19:11] Pos: (338.85, 77.65), Speed: 0.00 m/s, Yaw: -89.96, Traffic Light: Red, 
[2025-07-15 17:19:11] Pos: (338.85, 77.65), Speed: 0.00 m/s, Yaw: -89.96, Traffic Light: Red, 
[2025-07-15 17:19:12] Pos: (338.85, 77.65), Speed: 0.00 m/s, Yaw: -89.96, Traffic Light: Red, 
[2025-07-15 17:19:12] Pos: (338.85, 77.65), Speed: 0.00 m/s, Yaw: -89.96, Traffic Light: Red, 
[2025-07-15 17:19:13] Pos: (338.85, 77.65), Speed: 0.00 m/s, Yaw: -89.96, Traffic Light: Red, 
[2025-07-15 17:19:13] Pos: (338.85, 77.65), Speed: 0.00 m/s, Yaw: -89.96, Traffic Light: Red, 
[2025-07-15 17:19:14] Pos: (338.85, 77.65), Speed: 0.00 m/s, Yaw: -89.96, Traffic Light: Red, 
[2025-07-15 17:19:14] Pos: (338.85, 77.65), Speed: 0.00 m/s, Yaw: -89.96, Traffic Light: Red, 
[2025-07-15 17:19:15] Pos: (338.85, 77.65), Speed: 0.00 m/s, Yaw: -89.96, Traffic Light: Red, 
[2025-07-15 17:19:15] Pos: (338.85, 77.65), Speed: 0.00 m/s, Yaw: -89.96, Traffic Light: Red, 
[2025-07-15 17:19:16] Pos: (338.85, 77.65), Speed: 0.00 m/s, Yaw: -89.96, Traffic Light: Red, 
[2025-07-15 17:19:16] Pos: (338.85, 77.65), Speed: 0.00 m/s, Yaw: -89.96, Traffic Light: Red, 
[2025-07-15 17:19:17] Pos: (338.85, 77.65), Speed: 0.00 m/s, Yaw: -89.96, Traffic Light: Red, 
[2025-07-15 17:19:17] Pos: (338.85, 77.65), Speed: 0.00 m/s, Yaw: -89.96, Traffic Light: Red, 
[2025-07-15 17:19:18] Pos: (338.85, 77.65), Speed: 0.00 m/s, Yaw: -89.96, Traffic Light: Red, 
[2025-07-15 17:19:18] Pos: (338.85, 77.65), Speed: 0.00 m/s, Yaw: -89.96, Traffic Light: Red, 
[2025-07-15 17:19:19] Pos: (338.85, 77.58), Speed: 0.82 m/s, Yaw: -89.97, Traffic Light: Green, 
[2025-07-15 17:19:20] Pos: (338.85, 76.35), Speed: 3.51 m/s, Yaw: -89.97, Traffic Light: Green, 
[2025-07-15 17:19:20] Pos: (338.85, 74.96), Speed: 1.98 m/s, Yaw: -89.97, Traffic Light: Green, 
[2025-07-15 17:19:21] Pos: (338.85, 73.51), Speed: 3.44 m/s, Yaw: -89.96, Traffic Light: Unknown, 
[2025-07-15 17:19:21] Pos: (338.84, 72.11), Speed: 1.94 m/s, Yaw: -90.50, Traffic Light: Unknown, 
[2025-07-15 17:19:22] Pos: (338.82, 70.79), Speed: 3.40 m/s, Yaw: -90.74, Traffic Light: Unknown, 
[2025-07-15 17:19:22] Pos: (338.79, 69.57), Speed: 1.24 m/s, Yaw: -90.95, Traffic Light: Unknown, 
[2025-07-15 17:19:23] Pos: (338.79, 69.47), Speed: 0.84 m/s, Yaw: -90.98, Traffic Light: Unknown, 
