[2025-07-15 17:25:35] Pos: (221.22, 195.15), Speed: 2.78 m/s, Yaw: -179.99, Traffic Light: Unknown, 
[2025-07-15 17:25:35] Pos: (219.60, 195.15), Speed: 2.05 m/s, Yaw: -179.99, Traffic Light: Unknown, 
[2025-07-15 17:25:36] Pos: (218.05, 195.15), Speed: 3.34 m/s, Yaw: -179.98, Traffic Light: Unknown, 
[2025-07-15 17:25:37] Pos: (216.53, 195.15), Speed: 2.20 m/s, Yaw: -179.98, Traffic Light: Unknown, 
[2025-07-15 17:25:37] Pos: (214.98, 195.15), Speed: 2.81 m/s, Yaw: -179.99, Traffic Light: Unknown, 
[2025-07-15 17:25:38] Pos: (213.74, 195.15), Speed: 2.61 m/s, Yaw: -179.98, Traffic Light: Unknown, 
[2025-07-15 17:25:38] Pos: (211.90, 195.15), Speed: 3.31 m/s, Yaw: -179.98, Traffic Light: Unknown, 
[2025-07-15 17:25:39] Pos: (210.51, 195.15), Speed: 1.89 m/s, Yaw: -179.98, Traffic Light: Unknown, 
[2025-07-15 17:25:39] Pos: (208.89, 195.15), Speed: 3.83 m/s, Yaw: -179.98, Traffic Light: Unknown, 
[2025-07-15 17:25:40] Pos: (207.25, 195.15), Speed: 1.95 m/s, Yaw: -179.98, Traffic Light: Unknown, 
[2025-07-15 17:25:40] Pos: (206.26, 195.15), Speed: 3.27 m/s, Yaw: 179.99, Traffic Light: Unknown, 
[2025-07-15 17:25:41] Pos: (204.49, 195.15), Speed: 2.21 m/s, Yaw: 180.00, Traffic Light: Unknown, 
[2025-07-15 17:25:41] Pos: (203.12, 195.15), Speed: 3.44 m/s, Yaw: -180.00, Traffic Light: Unknown, 
[2025-07-15 17:25:42] Pos: (201.61, 195.15), Speed: 1.89 m/s, Yaw: -179.99, Traffic Light: Unknown, 
[2025-07-15 17:25:43] Pos: (199.96, 195.15), Speed: 2.64 m/s, Yaw: -179.98, Traffic Light: Unknown, 
[2025-07-15 17:25:43] Pos: (198.83, 195.15), Speed: 2.60 m/s, Yaw: -179.98, Traffic Light: Unknown, 
[2025-07-15 17:25:44] Pos: (196.91, 195.15), Speed: 2.90 m/s, Yaw: -179.98, Traffic Light: Unknown, 
[2025-07-15 17:25:44] Pos: (195.76, 195.15), Speed: 2.27 m/s, Yaw: -179.99, Traffic Light: Unknown, 
